Z,CO_TAZID,SUBAREAID,TOTHH,HHPOP,HHSIZE,TOTWRK,HHV0,HHV1,HHV2,HHV3,AUTOS,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,AGRI,MING,CONS,HBJ,AVGINCOME,ENROL_ELEM,ENROL_MIDL,ENROL_HIGH,CO_FIPS,CO_NAME,CITY_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME
   2648.00, 490432.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,   1993.00,     50.00,   1704.00,    239.00,   1993.00,     12.00,     38.00,   1691.00,     13.00,     24.00,     27.00,     14.00,    174.00,         0,         0,         0,         0, 152001.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2649.00, 490433.00,      1.00,    518.00,   1596.00,      3.08,    805.39,      9.40,    103.80,    242.00,    162.80,   1157.60,     26.00,     11.00,     13.00,      2.00,     59.00,         0,     11.00,     13.00,         0,         0,      2.00,         0,         0,      1.00,         0,         0,     32.00, 109972.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2650.00, 490434.00,      1.00,     54.00,    159.00,      2.94,     84.09,      0.90,     10.50,     25.20,     17.40,    121.80,    510.00,     85.00,    163.00,    262.00,    517.00,         0,     85.00,    162.00,      1.00,     21.00,    191.00,     12.00,     38.00,      4.00,         0,         0,      3.00, 128261.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2651.00, 490435.00,      1.00,   1386.00,   4524.00,      3.26,   2298.51,     16.80,    209.50,    666.30,    493.30,   3268.60,         0,         0,         0,         0,    170.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     86.00,     84.00, 144254.00,         0,         0,         0,     49.00,UTAH                           ,Draper                                                      ,     20.00,Utah County - Utah Valley North,     55.00,Utah Valley - Northeast        ,     69.00,Draper                                       
   2652.00, 490436.00,      1.00,    242.00,    700.00,      2.89,    379.39,      3.50,     45.30,    116.20,     77.00,    547.30,         0,         0,         0,         0,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     15.00, 141904.00,         0,         0,         0,     49.00,UTAH                           ,Alpine                                                      ,     20.00,Utah County - Utah Valley North,     55.00,Utah Valley - Northeast        ,     71.00,Alpine                                       
   2653.00, 490437.00,      1.00,    299.00,    917.00,      3.07,    481.25,      4.00,     50.90,    144.50,     99.60,    688.50,         0,         0,         0,         0,     18.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     18.00, 141611.00,         0,         0,         0,     49.00,UTAH                           ,Alpine                                                      ,     20.00,Utah County - Utah Valley North,     55.00,Utah Valley - Northeast        ,     71.00,Alpine                                       
   2654.00, 490438.00,      1.00,    182.00,    525.00,      2.88,    270.33,      3.60,     35.20,     87.30,     55.90,    405.50,    805.00,     40.00,     28.00,    737.00,    816.00,     33.00,      7.00,      9.00,     19.00,    165.00,    177.00,    166.00,    229.00,         0,         0,         0,     11.00, 104445.00,    559.00,     99.00,         0,     49.00,UTAH                           ,Alpine                                                      ,     20.00,Utah County - Utah Valley North,     55.00,Utah Valley - Northeast        ,     71.00,Alpine                                       
   2655.00, 490439.00,      1.00,    285.00,    846.00,      2.97,    425.40,      5.90,     52.60,    136.40,     90.00,    640.40,    113.00,     29.00,     16.00,     68.00,    138.00,     16.00,     13.00,     13.00,      3.00,      7.00,     45.00,      5.00,     11.00,         0,         0,      8.00,     17.00,  93816.00,    639.00,         0,         0,     49.00,UTAH                           ,Alpine                                                      ,     20.00,Utah County - Utah Valley North,     55.00,Utah Valley - Northeast        ,     71.00,Alpine                                       
   2656.00, 490440.00,      1.00,    409.00,   1201.00,      2.94,    652.50,      5.50,     74.40,    195.80,    133.30,    932.40,    106.00,      8.00,      5.00,     93.00,    131.00,      8.00,         0,         0,      5.00,     19.00,      5.00,     57.00,     12.00,         0,         0,         0,     25.00, 149909.00,         0,         0,         0,     49.00,UTAH                           ,Alpine                                                      ,     20.00,Utah County - Utah Valley North,     55.00,Utah Valley - Northeast        ,     71.00,Alpine                                       
   2657.00, 490441.00,      1.00,    422.00,   1282.00,      3.04,    628.26,      9.50,     77.50,    198.40,    136.60,    952.50,    209.00,      6.00,     85.00,    118.00,    439.00,      5.00,      1.00,         0,     85.00,     12.00,     50.00,      2.00,     54.00,         0,         0,    204.00,     26.00,  87510.00,         0,         0,         0,     49.00,UTAH                           ,Alpine                                                      ,     20.00,Utah County - Utah Valley North,     55.00,Utah Valley - Northeast        ,     71.00,Alpine                                       
   2658.00, 490442.00,      1.00,    266.00,    796.00,      2.99,    413.10,      4.30,     47.70,    126.80,     87.20,    606.50,         0,         0,         0,         0,     16.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     16.00, 125256.00,         0,         0,         0,     49.00,UTAH                           ,Alpine                                                      ,     20.00,Utah County - Utah Valley North,     55.00,Utah Valley - Northeast        ,     71.00,Alpine                                       
   2659.00, 490443.00,      1.00,    325.00,    939.00,      2.89,    507.72,      4.70,     60.80,    154.50,    105.10,    737.40,         0,         0,         0,         0,     99.00,         0,         0,         0,         0,         0,         0,         0,         0,      1.00,         0,     78.00,     20.00, 145664.00,         0,         0,         0,     49.00,UTAH                           ,Alpine                                                      ,     20.00,Utah County - Utah Valley North,     55.00,Utah Valley - Northeast        ,     71.00,Alpine                                       
   2660.00, 490444.00,      1.00,    170.00,    501.00,      2.95,    255.64,      3.50,     33.20,     79.40,     53.90,    380.80,         0,         0,         0,         0,     11.00,         0,         0,         0,         0,         0,         0,         0,         0,      1.00,         0,         0,     10.00, 100384.00,         0,         0,         0,     49.00,UTAH                           ,Alpine                                                      ,     20.00,Utah County - Utah Valley North,     55.00,Utah Valley - Northeast        ,     71.00,Alpine                                       
